PWS ID,lat,lng,FIPS
NC0299025,36.2165279000,-80.5125580000,37197
PA3480049,40.8795404000,-75.1837895000,42095
NY1400433,42.7678376000,-78.6133589000,36029
IL1190200,38.8803256000,-90.1112184000,17119
IA8114000,42.4613706000,-95.1519373000,19161
NY2602374,42.7397917000,-75.5451804000,36017
IL0990150,41.5894754000,-88.9220265000,17099
IA2825099,42.4808256000,-91.2709737000,19055
OK2006362,35.2675733000,-96.8033538000,40125
CA5400544,35.8841206000,-119.2723328000,06107
CA5410021,35.8841206000,-119.2723328000,06107
AR0000150,35.2750871000,-90.4667694000,05035
MO1024241,40.4691664000,-93.9871736000,29081
WI7640113,45.9171763000,-89.2442988000,55125
OR4100267,42.4726258000,-122.8028177000,41029
TX1620001,28.7091433000,-100.4995214000,48323
UTAH25015,40.3363082000,-111.9880199000,49049
FL6530686,27.9758658000,-81.7513551000,12105
ME0090480,47.0400396000,-68.5894891000,23003
IA9926096,42.6641396000,-93.9044473000,19197
SD4600112,44.9886537000,-101.2224805000,46137
AZ0401004,34.1111581000,-109.2914750000,04001
CO0131400,38.4805615000,-102.7818628000,08061
IL0190150,38.6634244000,-90.1027180000,17119
IL0570500,38.6634244000,-90.1027180000,17119
VT0005003,43.9735711000,-73.1066474000,50001
WA5320750,47.7423218000,-121.9856781000,53033
WA5341985,47.7423218000,-121.9856781000,53033
WI6470107,44.6263543000,-91.9657260000,55091
WA5320500,47.1003223000,-122.6447891000,53053
MN1690011,46.7534028000,-92.0681618000,
MN1690049,47.0796052000,-92.0129793000,27137
WI6490336,45.3560738000,-92.6335386000,55095
MN1550004,43.9669444000,-92.1369444000,27109
WI2680197,43.0141760000,-88.4725983000,55133
WI6100326,45.0030238000,-90.3356912000,55019
MN1450004,48.5722023000,-96.8964491000,27069
MN1200002,44.0274641000,-92.8551933000,27039
MN1140003,46.8772685000,-96.6962754000,27027
MN1030005,46.8194780000,-95.8474185000,27005
WA5339950,47.3964883000,-122.3107873000,53033
WA5318800,48.8256718000,-122.2159900000,53073
WI2650113,42.6330703000,-88.6437138000,55127
MN1860007,45.0419073000,-93.7891331000,27171
MN1180012,46.4741399000,-93.8999806000,27035
WI1130223,43.0519434000,-89.0756675000,55025
MN1370003,44.9309043000,-96.0545938000,27073
WA5318100,47.6540456000,-118.1499730000,53043
MN1470003,45.0816298000,-94.3069284000,27093
WA5317950,48.2553867000,-121.6015142000,53061
WA5317715,45.6161922000,-121.1646507000,53039
IA8627095,42.1716590000,-92.3062978000,19171
TX2210013,32.4181743000,-99.8292338000,48441
IA3130091,42.4836415000,-91.1140899000,19061
TN0000211,36.0300000000,-89.3900000000,47045
IN5245011,41.4844160000,-87.5099057000,18089
TN0000209,36.0667348000,-88.9939549000,47053
IL1050250,41.0944767000,-88.4250597000,17105
MA4082000,42.0342172000,-70.7049520000,25023
LA1055011,30.2357577000,-92.1854035000,22055
KS2011510,38.4861202000,-97.2280808000,20115
NC0332010,35.9981205000,-78.8920444000,37063
NH0691010,43.1339679000,-70.9264635000,33017
OK3000704,33.9924186000,-96.3971233000,40013
IA1636090,41.5997498000,-90.9107037000,19031
MS0260006,33.0751289000,-89.8545276000,28051
CO0134150,37.2752800000,-107.8800667000,08067
CO0134180,37.2752800000,-107.8800667000,08067
IL2010100,42.4364033000,-89.3320582000,17201
MI0001900,42.9119753000,-83.9846840000,26155
IL1450100,38.0114393000,-89.2361935000,17145
SD4600110,45.0474815000,-101.6009896000,46137
IN5240004,38.8900563000,-85.5141296000,18077
IL1630350,38.5321823000,-90.1541800000,17163
MA2081000,42.6810954000,-71.4893013000,25017
NC0343010,35.3062743000,-78.6089028000,37085
IL1430250,40.8617037000,-89.6787104000,17143
TN0000205,35.3714575000,-85.3905209000,47153
NJ1914002,40.0583238000,-74.4056612000,34029
IN5238001,40.3753215000,-85.2094149000,18075
MD0020029,38.7288732000,-76.6528225000,24009
MD0120011,38.7288732000,-76.6528225000,24009
NY0600360,42.4795019000,-79.3339324000,36013
VA2165525,37.4315734000,-78.6568942000,51029
PA2450065,38.7238333000,-76.6607622000,24009
IA0717084,42.5699952000,-92.1609371000,19013
FL6520486,28.0339553000,-82.7832489000,12103
NY6101262,42.5234043000,-76.9766310000,36123
OR4100262,45.2795854000,-123.0095137000,41071
FL6530485,28.0137432000,-81.6089873000,12105
PA4070012,40.4234058000,-78.4339030000,42013
PA4070011,40.4234058000,-78.4339030000,42013
PA7500019,40.3981415000,-77.0230334000,42099
OK1010809,34.5027006000,-97.9566004000,40137
IA1240081,42.7485850000,-92.9724184000,19023
MS0730004,34.6403752000,-88.8439482000,28139
AR0000171,33.8870476000,-91.4917899000,05041
IN5277007,39.0700433000,-87.2614040000,18153
IN5277002,39.0700433000,-87.2614040000,18153
OR4100261,45.4531754000,-121.1306244000,41065
GA1750003,32.5423872000,-83.0704273000,13175
MA2080000,42.0582113000,-71.9282781000,25027
CA5400542,35.8916196000,-119.0473240000,06107
MS0490002,33.6331751000,-89.7111937000,28097
UTAH07001,40.1632913000,-110.4029329000,49013
IA3126052,42.5292381000,-90.6962853000,19061
IN5219002,38.4453945000,-86.8041574000,18037
VA1155150,37.1056784000,-80.6853433000,51155
GA1750002,32.5399627000,-82.8999664000,13175
IN5289005,39.8137883000,-85.2068895000,18177
TX0720001,32.0851430000,-98.3419882000,48143
CA0110009,37.7021521000,-121.9357918000,06001
LA1061013,32.6990352000,-92.6568169000,22061
LA1061003,32.6990352000,-92.6568169000,22061
VA1105100,36.7984025000,-82.9394002000,51105
NY5416960,42.4909053000,-76.2971553000,36109
NY5404412,42.4909053000,-76.2971553000,36109
KY0410107,38.6820122000,-84.5899426000,21081
LA1043013,31.5812854000,-92.5329202000,22043
LA1043003,31.5812854000,-92.5329202000,22043
OK2001902,35.9884013000,-96.6011294000,40037
TX1780012,27.6654382000,-97.7538935000,48355
TX2270049,30.1902067000,-98.0866781000,48209
ID7410004,43.7232522000,-111.1113326000,16081
MO1010225,38.4794593000,-94.6085663000,29037
NC0112045,35.7560979000,-81.6055617000,37023
TN0000196,36.2914512000,-88.7081122000,47183
ND3400269,48.5710958000,-97.1778485000,38067
UTAH18007,40.4960215000,-111.8687825000,49035
VA5037200,36.9929252000,-78.6011098000,51037
OR4100260,43.6587309000,-123.3186987000,41019
MA3079000,42.6705383000,-71.3000493000,25017
AL0000387,31.4921084000,-86.3649582000,01041
LA1119008,32.5357073000,-93.4110049000,22119
PA1090093,40.3101063000,-75.1298939000,42017
OH8500612,40.9700549000,-81.6965168000,39169
IA9921050,42.6565640000,-93.5010558000,19197
LA1073014,32.6268108000,-92.4143096000,22111
LA1111008,32.6268108000,-92.4143096000,22111
KS2014101,39.4986215000,-98.5420098000,20141
CA4600009,39.5595198000,-120.8276966000,06091
CA1910161,33.9372725000,-118.1298234000,06037
CA1910211,33.9372725000,-118.1298234000,06037
CA1910108,33.9372725000,-118.1298234000,06037
IL0430300,41.8132909000,-88.0216334000,17043
FL2610012,30.2889718000,-82.9985343000,12121
TN0000403,36.0150608000,-85.9435987000,47041
IL0770250,37.9402604000,-89.2407774000,17077
MI0001860,41.9842123000,-86.1086228000,26027
IA2427049,41.9288774000,-95.4938899000,19047
NY1302121,41.7412051000,-73.5765151000,36027
ME0090470,45.1833421000,-69.2270821000,23021
OH7900412,40.5206198000,-81.4740054000,39157
DE0000221,39.2081349000,-75.4577775000,10001
DE0000271,39.2081349000,-75.4577775000,10001
DE0000546,39.2081349000,-75.4577775000,10001
DE0000124,39.2081349000,-75.4577775000,10001
DE0000579,39.2081349000,-75.4577775000,10001
DE0000613,39.2081349000,-75.4577775000,10001
DE0000248,39.2081349000,-75.4577775000,10001
KY0810460,38.7581273000,-83.8829813000,21161
NH0651010,43.1819713000,-70.8952337000,33017
DE0000571,39.1582147000,-75.5233588000,10001
PA7670072,40.0017634000,-76.8502488000,42133
PA7670073,40.0017634000,-76.8502488000,42133
TN0000195,36.4878291000,-87.8383567000,47161
DE0000547,39.2081349000,-75.4577775000,10001
NJ1409001,40.8839880000,-74.5621025000,34027
GA0970000,33.7493709000,-84.7460678000,13097
TX1740010,31.6679551000,-94.8807695000,48347
GA0690002,31.5088073000,-82.8498654000,13069
MA2077000,42.0543449000,-71.7393790000,25027
AL0000940,34.1795853000,-86.3164977000,01095
AL0001410,34.1464916000,-87.4022386000,01133
AL0000681,31.2197115000,-85.3929544000,01069
CA2410002,36.9860582000,-120.6265722000,06047
NE3115103,40.6458388000,-97.1164260000,31151
IA6015047,43.2794231000,-96.2328025000,19119
IA5620046,40.6428152000,-91.5646028000,19111
MO4010221,36.6208917000,-90.8234551000,29181
IL1810200,37.3611615000,-89.1659117000,17181
GA2530000,31.0404625000,-84.8790911000,13253
AR0000236,34.2367597000,-92.9235048000,05059
SC0120001,34.3770590000,-82.3473448000,45001
OR4100259,45.2228229000,-122.8395263000,41047
NM3510607,32.3876520000,-106.8152566000,35013
IL0310690,41.6309564000,-87.5939487000,17031
CO0142400,37.4738818000,-108.5045356000,08083
MI0001840,47.1185252000,-88.5017281000,26061
AZ0408059,35.5919357000,-114.2732932000,04015
GA0710001,31.3196267000,-83.9171221000,13071
WI1250079,42.9602743000,-90.1301237000,55049
NE3105307,41.7211147000,-96.8828111000,31053
NC0286030,36.3956891000,-80.7225670000,37171
KY1170995,37.5178218000,-87.6902886000,21233
IL1030200,41.8389213000,-89.4795478000,17103
IL0815100,38.4417157000,-88.9375635000,17081
CO0160200,38.9422556000,-105.1576396000,08119
IL1670450,39.5656082000,-89.6573192000,17167
OK1021640,36.4809948000,-95.0153292000,40097
CA5410002,36.5432837000,-119.3870656000,06107
CA5410017,36.5432837000,-119.3870656000,06107
TX0350001,34.5509028000,-102.3118607000,48069
TX1440003,30.3565993000,-96.8224791000,48287
PA7670071,40.1109255000,-77.0349780000,42133
IN5215002,39.0178348000,-85.0588433000,18029
OH4100512,40.1964595000,-80.7750839000,39081
CO0159045,39.6302643000,-106.0433518000,08117
CO0159105,39.6302643000,-106.0433518000,08117
CO0159035,39.6302643000,-106.0433518000,08117
MT0000201,45.2166324000,-112.6389244000,30001
SC1720001,34.4165505000,-79.3711579000,45033
PA5300012,39.7400912000,-79.9528451000,42059
TX0820001,28.6674802000,-99.1705887000,48163
GA2410053,34.9700911000,-83.3871006000,13241
KS2010101,38.4819612000,-100.4670844000,20101
IL0495200,39.0619868000,-88.3797668000,17049
AR0000243,34.1192785000,-94.0165816000,05061
TN0000691,36.0770048000,-87.3877899000,47043
ND4500242,46.8791756000,-102.7896242000,38089
TX0840001,29.4607876000,-95.0513172000,48167
WI1220094,42.6253607000,-90.5943697000,55043
AR0000269,35.6340214000,-91.2659372000,05067
AR0000061,36.4600000000,-92.9200000000,05009
IL0630250,41.2886428000,-88.2517287000,17063
MI0001810,42.3383697000,-83.8885552000,26161
GA1750001,32.4323909000,-83.0612596000,13175
IA2533038,41.5183216000,-94.2263482000,19049
NY2202337,44.0078352000,-76.0443709000,36045
MO4024584,36.7958866000,-89.9578688000,29207
OK3007402,36.7959193000,-95.9355387000,40147
OK3005613,35.4623083000,-95.9396500000,40111
CA3610117,34.2334918000,-117.4105251000,06071
TX1630006,29.1399633000,-98.9053060000,48325
TX1630010,29.1399633000,-98.9053060000,48325
ND3600231,48.1127790000,-98.8651202000,38071
TX1460008,30.0274371000,-94.5915841000,48291
MI0001800,42.3282450000,-83.0495622000,26163
FL1460202,30.3925886000,-86.4834978000,12091
TX0570006,32.5896998000,-96.8570738000,48113
MO6036031,38.1394978000,-90.5551258000,29099
NE3116902,40.1408402000,-97.7228191000,31169
IL0315185,42.0144814000,-87.8991514000,17031
IL0310630,42.0488548000,-87.8844309000,17031
IA7727031,41.5327344000,-93.6724649000,19153
AR0000449,34.9770353000,-91.4951307000,05117
NY2602373,42.7584005000,-75.8843616000,36053
LA1011004,30.8463055000,-93.2890527000,22011
KS2017328,37.5455735000,-97.2689331000,20173
NJ0802001,39.8227054000,-75.1195107000,34015
NY0301663,42.0600834000,-75.4276769000,36007
TX1390001,33.5262198000,-95.3157832000,48277
OK2001903,35.8028493000,-96.5061215000,40037
NJ1408001,40.8889758000,-74.4818698000,34027
TX2510001,32.9645475000,-102.8290963000,48501
OK3005524,39.7422231000,-104.9869869000,08031
AZ0404036,39.7205334000,-104.9009860000,08031
AZ0411052,39.7205334000,-104.9009860000,08031
PA7360113,40.2331483000,-76.1371683000,42071
GA1130010,39.7541032000,-105.0002242000,08031
CO0116001,39.7380371000,-105.0265195000,08031
TX0610011,39.7541032000,-105.0002242000,08031
CO0101040,39.8042947000,-105.0206757000,08001
NC0286156,35.5316576000,-81.0295793000,37109
NC0136261,35.5316576000,-81.0295793000,37109
IA0915030,42.6713718000,-92.3374045000,19017
PA7360017,40.2331483000,-76.1371683000,42071
NC0118612,35.5316576000,-81.0295793000,37109
NC0229035,35.6334712000,-80.1158813000,37057
NC0229030,35.6334712000,-80.1158813000,37057
TX0610002,33.2167226000,-97.1413222000,48121
MD0050001,38.8845582000,-75.8271563000,24011
OH7901711,40.3943489000,-81.3230322000,39157
MS0710003,34.5621641000,-88.2266434000,28141
WI4050351,44.3477717000,-87.8273152000,55009
SC0510002,33.3226546000,-81.1423236000,45009
TX0910046,33.7764415000,-96.5996963000,48181
IA2424027,42.0249880000,-95.3588867000,19047
TX0910003,33.7387152000,-96.4716580000,48181
LA1063039,30.4200000000,-90.8900000000,22063
GA1370004,34.5650980000,-83.5451724000,13137
NM3528616,32.2700000000,-107.7600000000,35029
FL3640287,28.8887495000,-81.2408689000,12127
CO0115205,38.7422062000,-108.0689582000,08029
MO4010211,37.1967187000,-89.7362026000,29031
PA7670070,39.7270490000,-76.3266255000,42133
CO0143506,38.7422062000,-108.0689582000,08029
NJ0809001,40.0223314000,-74.9559480000,34005
NJ0809002,40.0223314000,-74.9559480000,34005
NJ0333004,40.0223314000,-74.9559480000,34005
NJ1707001,40.0223314000,-74.9559480000,34005
NJ0323001,40.0223314000,-74.9559480000,34005
NJ0808001,40.0223314000,-74.9559480000,34005
NJ0329006,40.0223314000,-74.9559480000,34005
NJ1523003,40.0223314000,-74.9559480000,34005
OH0200412,40.8433830000,-84.3416180000,39161
IN5208002,40.5875371000,-86.6750059000,18015
NY0100191,42.6220235000,-73.8326232000,36001
MD0220001,38.4559495000,-75.5774249000,24045
IA2328024,42.0022453000,-90.6070804000,19045
DE0000567,38.4565052000,-75.5771471000,10005
SD4600432,43.8260841000,-96.7061609000,46099
AR0000423,34.0314949000,-93.5029590000,05109
AR0000424,34.0314949000,-93.5029590000,05109
NY1200257,42.2781401000,-74.9159946000,36025
LA1083003,32.4576421000,-91.4931736000,22083
CA2410006,37.4321589000,-120.7785354000,06047
LA1065005,32.4576421000,-91.4931736000,22083
LA1083002,32.4576421000,-91.4931736000,22083
NY0412216,42.4892295000,-78.4808534000,36009
LA1113004,29.9482610000,-91.9887327000,22113
PA2450022,40.9848156000,-75.1399443000,42089
DE0000566,39.5778901000,-75.5888150000,10003
OH2100311,40.2986724000,-83.0679650000,39041
IL1790150,40.3725414000,-89.5473245000,17179
FL3640683,29.0280044000,-81.3062575000,12127
FL3640412,29.0283180000,-81.3031179000,12127
FL3641336,29.0283180000,-81.3031179000,12127
TX2270009,30.2091069000,-97.6472349000,48453
TX2330022,29.3708857000,-100.8958674000,48465
CA1010035,36.6591171000,-119.5937440000,06019
CO0153200,37.6788919000,-106.3533683000,08105
CA3710004,32.9594891000,-117.2653146000,06073
IL0375148,41.9294736000,-88.7503647000,17037
MS0350001,32.7676329000,-88.6508784000,28069
IL0375500,41.9294736000,-88.7503647000,17037
MS0350002,32.7676329000,-88.6508784000,28069
OH4600512,40.3119964000,-83.9157704000,39091
FL1660028,30.7210227000,-86.1152184000,12131
FL1660196,30.7210227000,-86.1152184000,12131
WI1130221,43.2477685000,-89.3437270000,55025
OH2000903,41.2844933000,-84.3557802000,39039
OH2000111,41.2844933000,-84.3557802000,39039
FL4060254,26.3042864000,-80.1540226000,12011
IL0313330,42.1674607000,-87.8844309000,17097
KS2009302,37.9797442000,-101.1332238000,20093
MA1074000,42.5382769000,-72.6032895000,25011
CO0103030,39.6149821000,-104.0444033000,08005
TX1010007,29.6829860000,-95.1275250000,48201
IL1794320,40.6300374000,-89.3325885000,17179
NC0454030,35.1454412000,-77.7038632000,37107
MA3073000,42.2468295000,-71.1536547000,25021
IA9630012,43.3033056000,-91.7857092000,19191
IA9630001,43.3033056000,-91.7857092000,19191
MI0001760,43.5266861000,-82.7352104000,26151
TN0000187,35.2098048000,-86.0794285000,47051
TN0000183,35.5147939000,-84.7902223000,47121
TX2490005,33.2342834000,-97.5861393000,48497
IL1150150,39.8441959000,-88.9521595000,17115
MI0001750,42.1080979000,-85.9744569000,26159
IL1150210,39.8231401000,-89.0466016000,17115
MS0510004,32.4390303000,-89.1083912000,28101
AL0001084,34.5363567000,-86.9223432000,01103
MS0510012,32.4390303000,-89.1083912000,28101
AR0000052,36.3359112000,-94.4607707000,05007
IL1155150,39.8319859000,-88.8838834000,17115
IN5201002,40.8306030000,-84.9291329000,18001
AL0001092,34.6066510000,-86.9824193000,01103
CO0139205,39.3344233000,-108.2150816000,08077
AL0000540,32.6081874000,-86.3958071000,01051
MI0001740,42.2773060000,-83.2639812000,26163
MO1024483,39.5219411000,-94.7699608000,29165
MO1010204,39.5219411000,-94.7699608000,29165
MI0001730,42.3049172000,-83.1916937000,26163
SD4600104,44.3766510000,-103.7296415000,46081
MO6024296,38.1394978000,-90.5551258000,29099
WI4050453,44.4488805000,-88.0603806000,55009
TX0190014,33.5087256000,-94.6163190000,48037
TX1830006,32.2441240000,-94.1104449000,48365
FL3640275,29.1987957000,-81.0423429000,12127
PA5030002,40.8803431000,-79.2419830000,42005
WA5318250,46.3237525000,-117.9724368000,53013
WY5600202,44.8752464000,-107.2623022000,56033
TX1460002,30.0466051000,-94.8852026000,48291
OR4100252,45.2163886000,-123.0835549000,41071
NV0000032,39.2371353000,-119.5929521000,32019
TN0000174,35.4939587000,-85.0124535000,47143
KY0540958,37.1672684000,-87.6925074000,21107
KY0540406,37.1672684000,-87.6925074000,21107
TX1750003,31.8940478000,-96.7147127000,48349
IL1670400,39.8528262000,-89.4634279000,17167
GA2730001,31.7735001000,-84.4465826000,13273
MO2024352,39.6683374000,-93.6355148000,29117
WV3302425,37.4784458000,-81.6534423000,54047
AL0001274,33.0528992000,-85.6396783000,01123
MI0001720,43.0347491000,-83.5180063000,26049
MI0040397,42.7521699000,-83.5412337000,26125
CA5710001,38.5449065000,-121.7405167000,06113
OK1010822,34.5045317000,-97.1194637000,40099
WV3304701,39.1287189000,-79.4647739000,54093
NE3102301,41.2527908000,-97.1300372000,31023
FL6530431,28.1539552000,-81.5996453000,12105
IA8222001,41.6100065000,-90.5163312000,19163
NE3109504,40.3128941000,-97.8118330000,31169
IA8215021,41.6100065000,-90.5163312000,19163
SC1610001,34.2998762000,-79.8761741000,45031
WI1330073,42.6830566000,-90.1176258000,55065
IL0437160,41.7478867000,-87.9775787000,17043
IL0435500,41.7478867000,-87.9775787000,17043
WI2650057,42.6016813000,-88.7076041000,55127
GA1910000,31.3702255000,-81.4339903000,13191
IL0435560,41.7478867000,-87.9775787000,17043
IL0430270,41.7478867000,-87.9775787000,17043
MT0000195,46.0215872000,-114.1731427000,30081
AL0000029,30.6257115000,-87.8746146000,01003
AL0000028,30.6257115000,-87.8746146000,01003
AL0000025,30.6257115000,-87.8746146000,01003
AR0000603,35.0539792000,-93.3935185000,05149
OH4200112,40.4475643000,-82.2601584000,39083
IA2915000,40.8643403000,-91.3146139000,19057
VA5590100,36.6006281000,-79.5378634000,51143
IL0190600,40.1244810000,-87.6300207000,17183
IL1835120,40.1244810000,-87.6300207000,17183
KY0110097,37.6456329000,-84.7721702000,21021
PA4470010,40.9634200000,-76.6127329000,42093
NY2501015,42.5608999000,-77.6961060000,36051
NY0900213,44.7234692000,-73.7201413000,36019
GA1950003,34.1242771000,-83.2212629000,13195
IL0750350,40.8203120000,-87.9778180000,17075
WV3301008,37.9306711000,-80.9031487000,54019
WI1130220,43.2505472000,-89.5015088000,55025
TN0000626,36.0153693000,-83.4148895000,47089
CT0340171,41.3755722000,-73.4533779000,09001
CT0340011,41.3755722000,-73.4533779000,09001
IN5283005,39.8078145000,-87.4950188000,18165
IL0275200,38.5100492000,-89.6195360000,17027
ME0090410,44.0384330000,-69.4936914000,23015
IL0110250,41.3556456000,-89.1729807000,17011
CA4110013,37.6800002000,-122.4863492000,06081
GA3130000,34.7700000000,-84.9700000000,13313
IL0674300,40.6361526000,-91.1673681000,17067
IA2520098,41.6843456000,-93.9611859000,19049
NC0136065,35.3165257000,-81.1761895000,37071
TX0570061,32.8325840000,-96.7975920000,48113
TX0570004,32.7863301000,-96.7962528000,48113
TX0570038,32.7498212000,-96.9085055000,48113
TX0570049,32.8226631000,-96.7880068000,48113
TX0250031,32.9901414000,-96.8027198000,48085
PA2400090,41.3361911000,-75.9632546000,42079
FL3480149,28.9710936000,-82.0409200000,12083
TX0560001,36.0594772000,-102.5132497000,48111
AL0000420,31.3101719000,-85.7129908000,01045
IA4622095,42.7211548000,-94.2000242000,19091
NE3104301,42.4155496000,-96.4183637000,31043
TX1460004,30.1132688000,-94.6429750000,48291
TX1720001,33.0317930000,-94.7218731000,48343
GA1870000,34.5261465000,-83.9843953000,13187
IL0650150,38.1981041000,-88.6845019000,17065
AL0001289,32.8312380000,-85.7635692000,01123
AL0001273,32.8312380000,-85.7635692000,01123
FL6510424,28.3628471000,-82.1892660000,12101
MS0240002,30.4263092000,-88.8908638000,28047
TX1630008,29.3304852000,-99.2807920000,48325
WA5363350,48.9173339000,-122.6379502000,53073
WA5317000,48.3374055000,-117.2971655000,53051
WI6030132,45.5321764000,-92.0193460000,55005
WI2410169,42.9597380000,-87.8614710000,55079
WA5316400,46.9281666000,-121.5045349000,53053
MN1270041,44.9539540000,-93.5764407000,27053
MN1270008,45.0167268000,-93.3364004000,27053
MN1180008,46.4821848000,-93.9577611000,27035
MN1600002,47.7745617000,-96.6093911000,27119
WA5315550,48.2198208000,-122.6862804000,53029
WA5315300,47.6112561000,-119.2922500000,53025
MN1420002,44.6088607000,-95.6737122000,27083
MN1820004,44.8320996000,-92.9175955000,27163
WA5315050,46.9553719000,-123.7737763000,53027
WI6090458,45.1671881000,-91.1493107000,55017
MN1690009,47.8524181000,-92.6896184000,27137
WA5314200,48.5449971000,-117.9009545000,53065
MN1020016,45.0481968000,-93.2474098000,27003
MN1100004,44.7688889000,-93.7805556000,27019
WA5314650,46.0469456000,-118.3875722000,53071
WA5314000,46.8801654000,-117.3643495000,53075
WI6170261,44.9974614000,-91.7271154000,55033
MN1310006,47.2777673000,-93.4332044000,27061
WI7370169,44.9099665000,-90.3156911000,55019
MN1860006,45.0777389000,-94.1900879000,27171
MN1090011,46.7217735000,-92.4611825000,27017
MN1090005,46.7217735000,-92.4611825000,27017
WA5376050,47.9784276000,-122.3556962000,53029
WA5300410,47.9784276000,-122.3556962000,53029
WA5333860,47.9784276000,-122.3556962000,53029
WA5346670,47.9784276000,-122.3556962000,53029
MN1400001,44.3255219000,-93.8377341000,27079
MN1860025,45.4194099000,-94.0488721000,27171
MN1150003,47.6919008000,-95.4311233000,27029
WA5304600,47.1953976000,-120.9392489000,53037
WA5313500,47.1953976000,-120.9392489000,53037
WA5342704,47.1953976000,-120.9392489000,53037
MN1240005,43.7638320000,-93.3292623000,27047
MN1870002,44.7908779000,-95.8070701000,27173
MN1770003,46.1302414000,-94.9486356000,27153
MN1020013,45.1485771000,-93.1516124000,27003
MN1020024,45.1485771000,-93.1516124000,27003
MN1690007,47.4890971000,-92.8837960000,27137
MN1130003,45.3470698000,-92.9063127000,27025
WA5312800,46.2728802000,-123.9454273000,53049
MN1550008,41.8834728000,-87.6291268000,17031
WA5312750,48.2762870000,-117.7155207000,53065
WA5321900,47.4873895000,-117.5757622000,53063
WA5312300,47.8408323000,-120.0168079000,53007
MN1230002,43.8416451000,-92.1892439000,27045
MN1100002,44.7893446000,-93.6018389000,27019
MN1100001,44.8422533000,-93.5509074000,27019
MN1270006,45.1888539000,-93.3974537000,27053
WI6490332,45.4513484000,-92.5540920000,55095
MN1130001,45.3938525000,-92.8166023000,27025
MN1020011,45.3196870000,-93.2860625000,27003
WA5311800,46.2751110000,-122.9076141000,53015
MN1110006,47.3793942000,-94.6043207000,27021
WA5311700,47.5223465000,-120.4698024000,53007
WA5311200,47.6478787000,-121.9140074000,53033
MN1090003,46.6640011000,-92.4248827000,27017
WA5313200,48.0887625000,-123.1726370000,53009
WA5324181,48.0887625000,-123.1726370000,53009
MN1210010,45.9724628000,-95.2922574000,27041
WA5311100,47.0798248000,-122.0515005000,53053
MN1250001,44.5069113000,-92.9054840000,27049
MN1870001,44.7088525000,-96.2764335000,27173
MN1300002,45.5656755000,-93.2258999000,27059
WI1110041,43.5422070000,-89.1073356000,55021
WA5310750,48.1712723000,-122.4876140000,53029
WA5310600,48.2110589000,-122.3263226000,53061
WI6090450,44.6188200000,-92.0187370000,55091
KY0490179,38.3903526000,-84.2941013000,21097
KY0490096,38.3903526000,-84.2941013000,21097
OH7701012,41.1362185000,-81.4828198000,39153
CA1210009,40.7700000000,-124.1400000000,06023
MT0000193,48.6330395000,-112.3261618000,30035
SD4600101,43.7666507000,-103.5988057000,46033
GA0530002,32.3152593000,-84.7524482000,13053
TX1740013,31.8146179000,-94.8404922000,48347
TX1740001,31.8146179000,-94.8404922000,48347
NE3106302,40.6300081000,-100.5157004000,31063
GA1170050,34.2073196000,-84.1401926000,13117
GA1170000,34.2073196000,-84.1401926000,13117
TX1120016,33.1373366000,-95.8394083000,48223
TN0000162,36.3933859000,-87.6364056000,47161
KY0480092,36.9781475000,-82.9884955000,21095
RI1647530,41.9721816000,-71.4061876000,44007
MD0010009,39.6528654000,-78.7625185000,24001
MD0010005,39.6528654000,-78.7625185000,24001
NC0150116,35.3137111000,-83.1765333000,37099
AL0000402,34.2207322000,-86.7215175000,01043
AL0000394,34.1437581000,-86.7516942000,01043
AL0000408,34.1692112000,-86.8479161000,01043
NE3108702,40.2307140000,-100.8369649000,31087
MT0000192,48.1444646000,-104.5168996000,30085
TX0620001,29.0938652000,-97.2891568000,48123
CA1910159,33.9605701000,-118.1853486000,06037
NY0200317,42.2175668000,-78.2752927000,36003
MS0150009,31.9873780000,-90.3570353000,28029
MS0150006,31.9873780000,-90.3570353000,28029
FL6090317,28.9024790000,-82.5926012000,12017
FL6091322,28.9024790000,-82.5926012000,12017
IL1110150,42.2340456000,-88.3336477000,17111
MI0003880,46.0980066000,-88.3340242000,26071
TX2540001,28.6774795000,-99.8281104000,48507
MO6010198,38.2263151000,-90.3795438000,29099
WV3305010,37.9381897000,-82.4644445000,54099
IN5245008,41.4169806000,-87.3653135000,18089
IN5245046,41.4169806000,-87.3653135000,18089
IN5237002,41.4169806000,-87.3653135000,18089
TX2200070,32.5790251000,-97.3625172000,48439
TX0780001,33.9839730000,-99.7248158000,48155
MS0600003,34.1733225000,-90.1363593000,28119
IN5236001,38.8006115000,-85.8416383000,18071
MI0001690,43.2755809000,-82.6210380000,26151
AL0000508,34.2875925000,-85.9941400000,01049
IL1930150,38.1617133000,-88.0653123000,17193
TN0000159,35.9500000000,-85.0300000000,47035
AR0000022,33.1281779000,-91.9612427000,05003
AR0000017,33.1281779000,-91.9612427000,05003
WI1130219,43.1144385000,-89.6556777000,55025
TX0540001,33.6600847000,-101.2379276000,48107
ND1200211,48.9141998000,-103.2949095000,38023
MS0030001,31.2837829000,-91.0631601000,28005
OH6400111,39.7689572000,-82.0920868000,39127
SD4600391,43.6646975000,-96.8108032000,46099
IN5243032,41.4006035000,-85.6158185000,18113
